property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,property_id,super_builtup_area,builtup_area,carpet_area,study room,pooja room,store room,servant room,others,furnishing_type,facility_score
flat,,sector 78,0.6,3692.0,1625.0,Built Up area: 1625 (150.97 sq.m.),2,2,0,,,Under Construction,T8073153,,1625.0,,0,0,0,0,0,0,0
flat,mapsko mount ville,sector 79,1.2,8053.0,1490.0,Super Built up area 1490(138.43 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3,3,3+,24.0,East,Undefined,D70021798,1490.0,,863.91,0,0,0,0,0,2,135
flat,maruti vihar colony,sector 28,0.95,8886.0,1069.0,Carpet area: 1069 (99.31 sq.m.),2,1,1,1.0,,Undefined,C68339188,,,1069.0,0,0,0,0,0,0,59
flat,vatika gurgaon,sector 83,0.75,6024.0,1245.0,Super Built up area 1245(115.66 sq.m.)Built Up area: 1150 sq.ft. (106.84 sq.m.)Carpet area: 1020 sq.ft. (94.76 sq.m.),2,2,2,19.0,East,Undefined,Z68690432,1245.0,1150.0,1020.0,0,0,0,0,1,2,105
flat,ireo uptown,sector 66,4.85,12999.0,3731.0,Super Built up area 3731(346.62 sq.m.)Built Up area: 3500 sq.ft. (325.16 sq.m.)Carpet area: 3300 sq.ft. (306.58 sq.m.),4,4,3+,15.0,North,Undefined,M70162658,3731.0,3500.0,3300.0,1,1,1,1,0,2,156
flat,dlf the ultima,sector 81,2.45,11491.0,2132.0,Super Built up area 2132(198.07 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,2,9.0,South-East,Undefined,D69512748,2132.0,1800.0,1500.0,0,0,0,1,0,2,174
house,independent,sector 57,8.0,266666.0,300.0,Plot area 300(27.87 sq.m.),5,4,3,2.0,North,Undefined,F70269238,,300.0,,1,1,0,1,0,0,21
flat,dlf the ultima,sector 81,2.21,10365.0,2132.0,Super Built up area 2132(198.07 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,3,3+,3.0,South,Undefined,T69183570,2132.0,,1650.0,0,0,0,1,0,1,149
flat,smart world gems,sector 89,1.2,8432.0,1423.0,Built Up area: 1423 (132.2 sq.m.),3,3,2,3.0,East,Undefined,Q69481026,,1423.0,,1,0,0,0,1,0,37
flat,ansal heights 86,sector 86,1.3,4666.0,2786.0,Super Built up area 2786(258.83 sq.m.),4,6,2,11.0,East,New Property,C69834778,2786.0,,,0,0,0,1,1,0,86
flat,orris aster court premier,sector 85,1.5,5859.0,2560.0,Super Built up area 2560(237.83 sq.m.)Built Up area: 2017 sq.ft. (187.39 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4,5,3+,6.0,West,New Property,P69543590,2560.0,2017.0,1800.0,0,0,0,1,0,2,28
flat,aipl club residences,sector 70a,1.27,9777.0,1299.0,Carpet area: 1304 (121.15 sq.m.),2,2,3+,24.0,North-West,Undefined,U68690944,,,1304.0,0,0,0,0,1,2,113
flat,ss the leaf,sector 85,2.2,5641.0,3900.0,Super Built up area 3950(366.97 sq.m.)Built Up area: 3920 sq.ft. (364.18 sq.m.)Carpet area: 3900 sq.ft. (362.32 sq.m.),4,6,3,10.0,North-West,Undefined,M67564758,3950.0,3920.0,3900.0,0,0,0,1,0,0,174
flat,dlf new town heights,sector 91,1.65,6345.0,2600.0,Super Built up area 2364(219.62 sq.m.),4,4,3+,11.0,West,Undefined,T61877736,2364.0,,,0,0,0,1,0,0,72
house,independent,sector 4,0.47,10601.0,443.0,Plot area 49(40.97 sq.m.)Built Up area: 50 sq.yards (41.81 sq.m.)Carpet area: 48 sq.yards (40.13 sq.m.),2,2,1,2.0,East,New Property,Y67947294,,50.0,48.0,1,0,0,0,0,2,73
flat,citizen apartment,sector 51,3.55,6826.0,5201.0,Built Up area: 5200 (483.1 sq.m.)Carpet area: 4700 sq.ft. (436.64 sq.m.),5,6,3+,11.0,North,Undefined,L63486746,,5200.0,4700.0,1,1,1,1,0,2,157
house,independent,sector 2,5.7,22634.0,2518.0,Plot area 270(225.75 sq.m.),9,9,3+,3.0,North-East,Undefined,U69098430,,2430.0,,0,1,0,0,0,2,0
flat,godrej,sector 79,1.93,8532.0,2262.0,Super Built up area 2262(210.15 sq.m.),3,4,3+,5.0,East,Undefined,G69484496,2262.0,,,0,0,0,1,0,0,158
flat,emaar mgf the palm drive,sector 66,2.99,14950.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3,7.0,East,Undefined,A70150868,2000.0,1800.0,1500.0,0,0,0,1,0,2,49
house,international city by sobha phase 1,sector 109,5.9,24280.0,2430.0,Plot area 270(225.75 sq.m.),4,5,2,2.0,East,Undefined,K69122484,,2430.0,,0,0,0,1,0,2,111
flat,tarc maceo,sector 91,1.4,7407.0,1890.0,Super Built up area 1890(175.59 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,3+,7.0,North,Undefined,Z64921228,1890.0,1700.0,1600.0,0,0,0,0,0,0,76
house,sneh vihar,sohna road road,1.35,10000.0,1350.0,Plot area 1350(125.42 sq.m.),5,5,3+,4.0,,Undefined,I64937710,,1350.0,,0,0,0,0,0,0,0
flat,la vida by tata housing,sector 113,2.85,12855.0,2217.0,Super Built up area 2217(205.97 sq.m.),3,3,3+,10.0,East,New Property,N68807188,2217.0,,,0,0,0,1,0,0,72
flat,m3m merlin,sector 67,3.39,14376.0,2358.0,Super Built up area 2358(219.07 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3,4,3,14.0,East,Undefined,S69448102,2358.0,2100.0,2000.0,0,0,0,1,0,2,26
flat,signature global city,sector 37d,1.1,8800.0,1250.0,Carpet area: 1250 (116.13 sq.m.),3,3,3,1.0,,Under Construction,J68899930,,,1250.0,0,0,0,0,0,0,16
flat,tulip yellow,sector 69,1.8,10563.0,1704.0,Carpet area: 1704 (158.31 sq.m.),3,3,3,14.0,East,Under Construction,C69757652,,,1704.0,0,0,0,0,0,0,49
house,independent,sector 4,0.85,630.0,13492.0,Plot area 1500(1254.19 sq.m.),3,3,1,1.0,North,Undefined,A69936182,,13500.0,,0,0,0,0,1,0,0
flat,dlf regal gardens,sector 90,1.27,5499.0,2310.0,Super Built up area 1755(163.04 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3+,2.0,South-West,Undefined,X40075997,1755.0,1500.0,1400.0,0,0,0,0,1,0,72
flat,raheja vedaanta,sector 108,0.7,4666.0,1500.0,Built Up area: 1468 (136.38 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),2,2,1,10.0,West,Undefined,I68478324,,1468.0,1150.0,0,0,0,0,0,0,0
flat,gls arawali homes,sohna road,0.35,7000.0,500.0,Super Built up area 567(52.68 sq.m.)Built Up area: 556 sq.ft. (51.65 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),2,2,2,5.0,,Undefined,H68982998,567.0,556.0,500.0,0,0,0,0,0,0,30
flat,umang monsoon breeze,sector 78,1.25,5000.0,2500.0,Super Built up area 2350(218.32 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),4,4,3,2.0,East,Undefined,S28331353,2350.0,2300.0,2000.0,0,1,0,1,1,0,57
house,huda sector-56 gurgaon,sector 56,3.6,24845.0,1449.0,Plot area 161(134.62 sq.m.),5,5,3+,3.0,North-East,Undefined,H69129272,,1449.0,,0,0,0,0,1,0,47
house,independent,sector 39,5.15,14072.0,3660.0,Built Up area: 340,5,5,0,1.0,,Undefined,I69125938,,340.0,,0,0,0,0,0,0,0
house,nul,sector 25,9.5,33404.0,2844.0,Plot area 316(264.22 sq.m.),9,9,3+,3.0,North-West,Undefined,L69935722,,2844.0,,0,0,0,0,1,0,81
flat,dlf the skycourt,sector 86,2.2,11500.0,1913.0,Super Built up area 1930(179.3 sq.m.),3,3,1,7.0,,Undefined,R69778854,1930.0,,,0,1,0,0,0,1,77
house,independent,sector 7,0.45,5000.0,900.0,Plot area 900(83.61 sq.m.),3,2,1,2.0,North-West,Undefined,Q68455832,,900.0,,0,0,0,0,1,0,12
flat,adani brahma samsara vilasa,sector 63,3.25,29545.0,1100.0,Built Up area: 2700 (250.84 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3,3,3,4.0,North-East,New Property,O69756512,,2700.0,1100.0,0,0,0,0,1,0,41
flat,dlf the primus,sector 82a,2.2,10516.0,2092.0,Super Built up area 2092(194.35 sq.m.),3,3,3+,16.0,North-East,Undefined,U69767906,2092.0,,,0,0,0,1,0,1,174
flat,eldeco accolade,sohna road,0.66,5181.0,1274.0,Super Built up area 1264(117.43 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),2,2,3,12.0,North-West,Undefined,T69764972,1264.0,,730.0,0,1,0,0,0,0,49
flat,hcbs sports ville,sector 2,0.35,4375.0,800.0,Built Up area: 800 (74.32 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.),2,2,2,8.0,East,Undefined,K70035584,,800.0,600.0,0,0,0,0,0,0,37
house,huda ashok vihar phase,sector 4,0.7,10233.0,684.0,Plot area 684(63.55 sq.m.),3,2,1,2.0,North-East,New Property,R70134894,,684.0,,1,0,0,0,0,0,7
house,independent,sector 11,1.8,8078.0,2228.0,Carpet area: 2228 (206.99 sq.m.),8,5,2,1.0,South,Undefined,Z67904448,,,2228.0,0,0,0,0,0,0,0
flat,sare homes,sector 92,1.19,5219.0,2280.0,Carpet area: 2280 (211.82 sq.m.),4,3,3,14.0,North,Undefined,G69810774,,,2280.0,0,0,0,1,0,0,100
flat,bestech park view residency,sector 2,1.59,8281.0,1920.0,Super Built up area 1920(178.37 sq.m.),3,4,3+,11.0,North-West,Undefined,Y70072452,1920.0,,,0,0,0,1,0,0,100
house,independent,sector 24,2.6,24074.0,1080.0,Plot area 120(100.34 sq.m.),4,4,3+,4.0,,Undefined,Y61487770,,1080.0,,1,1,1,0,0,1,0
house,independent,sector 26,12.5,38580.0,3240.0,Plot area 360(301.01 sq.m.),5,5,3+,2.0,North,Undefined,L68499996,,3240.0,,1,1,1,1,0,2,79
flat,silverglades the melia,sohna road,0.75,5555.0,1350.0,Built Up area: 1350 (125.42 sq.m.),2,2,2,4.0,,Undefined,V69034064,,1350.0,,0,0,0,0,0,0,70
flat,smart world gems,sector 89,1.2,12526.0,958.0,Carpet area: 958 (89 sq.m.),3,3,3,3.0,East,Under Construction,L68503958,,,958.0,0,1,1,0,0,0,131
house,independent,sector 7,1.2,11194.0,1072.0,Built Up area: 1072 (99.59 sq.m.),5,4,2,3.0,,Undefined,A67904096,,1072.0,,0,0,0,0,0,0,0
flat,dlf the primus,sector 82a,3.5,13430.0,2606.0,Carpet area: 2606 (242.11 sq.m.),5,5,3+,14.0,North-East,Undefined,W69002892,,,2606.0,1,0,0,0,0,1,49
flat,emaar the palm drive,sector 66,3.9,18636.0,2093.0,Built Up area: 2200 (204.39 sq.m.),3,4,3,2.0,,Undefined,Y68846782,,2200.0,,0,0,0,0,0,0,0
flat,dlf new town heights,sector 86,1.25,6476.0,1930.0,Super Built up area 1930(179.3 sq.m.),3,4,3+,2.0,South-West,Undefined,L43236671,1930.0,,,0,1,0,1,0,0,65
flat,vatika the seven lamps,sector 82,1.39,6412.0,2168.0,Super Built up area 2160(200.67 sq.m.),3,3,3+,11.0,East,Undefined,P69523768,2160.0,,,1,0,0,1,0,2,117
flat,guru gram haryana cghs,sector 56,1.39,8424.0,1650.0,Super Built up area 1850(171.87 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,2,3,6.0,South,Undefined,G69430838,1850.0,1750.0,1650.0,0,1,0,1,0,2,89
house,independent,sector 50,10.56,32593.0,3240.0,Plot area 360(301.01 sq.m.),5,5,3,3.0,,Undefined,J69645548,,3240.0,,0,0,0,1,0,0,20
flat,godrej nature plus,sector 33,1.2,12000.0,1000.0,Carpet area: 1000 (92.9 sq.m.),2,2,3+,3.0,North-East,Under Construction,D67948974,,,1000.0,0,0,0,0,0,0,105
flat,tulip violet,sector 69,1.3,8283.0,1569.0,Super Built up area 1568(145.67 sq.m.),3,3,1,12.0,South-West,Undefined,J69429668,1568.0,,,0,1,0,0,0,0,86
flat,sare crescent parc royal greens phase 1,sector 92,1.0,3713.0,2693.0,Super Built up area 2020(187.66 sq.m.),4,4,3,15.0,,New Property,M50541110,2020.0,,,0,0,0,0,0,0,31
flat,tulip violet,sector 69,1.75,9459.0,1850.0,Carpet area: 1850 (171.87 sq.m.),3,4,2,0.0,East,Undefined,A69646676,,,1850.0,0,0,0,0,0,2,174
flat,rof ananda,sector 95,0.32,5736.0,558.0,Carpet area: 549.16 (51.02 sq.m.),2,2,1,10.0,North,Undefined,W69978828,,,549.174178,0,1,0,0,0,2,50
flat,m3m golfestate,sector 65,13.2,12000.0,11000.0,Carpet area: 11000 (1021.93 sq.m.),4,4,3,13.0,North,Undefined,T68297184,,,11000.0,0,0,0,1,0,0,60
flat,signature global park,sohna road,0.67,5537.0,1210.0,Super Built up area 1210(112.41 sq.m.),2,2,3,4.0,North-East,Undefined,O69315836,1210.0,,,0,1,0,0,0,0,127
flat,central park flower valley aqua front towers,sector 33,2.0,11179.0,1789.0,Super Built up area 1789(166.2 sq.m.),3,3,3+,8.0,North-East,New Property,Q58093696,1789.0,,,0,0,0,0,0,0,23
flat,m3m the marina,sector 68,2.22,14322.0,1550.0,Super Built up area 1550(144 sq.m.),3,2,3,4.0,East,Undefined,T69492986,1550.0,,,0,0,0,0,0,0,44
flat,gls avenue 51,sector 92,0.42,6562.0,640.0,Carpet area: 640 (59.46 sq.m.),3,3,1,2.0,,Undefined,R70169162,,,640.0,0,0,0,0,0,0,20
flat,shree vardhman flora,sector 90,0.7,5384.0,1300.0,Super Built up area 1300(120.77 sq.m.),2,2,3,13.0,,New Property,K68824240,1300.0,,,1,0,0,0,0,0,15
flat,indiabulls enigma,sector 110,4.0,9851.0,4061.0,Built Up area: 3350 (311.23 sq.m.),4,4,3,17.0,,New Property,P68022282,,3350.0,,0,0,0,0,0,0,59
flat,smartworld one dxp,sector 113,2.0,11074.0,1806.0,Built Up area: 1806 (167.78 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3,12.0,North,Undefined,G70031532,,1806.0,1350.0,0,0,0,0,0,0,70
house,independent,sector 25,10.0,37037.0,2700.0,Plot area 300(250.84 sq.m.),5,6,3,3.0,North,Undefined,T70164790,,2700.0,,0,0,1,1,0,2,64
flat,conscient habitat,sector 99a,0.35,6422.0,545.0,Carpet area: 545 (50.63 sq.m.),2,2,1,3.0,North-East,Undefined,V62459824,,,545.0,0,0,0,0,0,0,62
flat,conscient habitat,sector 99a,0.27,5599.0,482.0,Carpet area: 484 (44.97 sq.m.),2,2,1,8.0,South-West,Undefined,Q69706920,,,484.0,0,0,0,0,1,0,49
flat,sare homes,sector 92,1.1,5347.0,2057.0,Carpet area: 2057 (191.1 sq.m.),4,4,3,4.0,North-West,Undefined,V69811272,,,2057.0,0,0,0,1,0,0,108
flat,tata primanti,sector 72,4.25,13076.0,3250.0,Super Built up area 3250(301.93 sq.m.),4,4,3+,0.0,North,Undefined,Q69318144,3250.0,,,0,0,0,1,0,2,174
house,independent,sector 105,1.3,11556.0,1125.0,Built Up area: 1125 (104.52 sq.m.),3,3,1,1.0,East,Undefined,E68592468,,1125.0,,0,0,0,0,0,0,0
flat,signature global park 4,sector 36,0.85,11333.0,750.0,Carpet area: 750 (69.68 sq.m.),3,2,3,1.0,,New Property,E69678674,,,750.0,0,0,0,0,0,0,33
flat,m3m golfestate,sector 65,5.0,16666.0,3000.0,Super Built up area 3246(301.56 sq.m.)Built Up area: 3245 sq.ft. (301.47 sq.m.)Carpet area: 3000 sq.ft. (278.71 sq.m.),3,3,3,2.0,East,Undefined,O69258752,3246.0,3245.0,3000.0,0,0,0,1,0,2,174
house,bptp astaire gardens,sector 70a,6.5,27871.0,2332.0,Plot area 299(250 sq.m.),4,4,3+,2.0,North-East,New Property,R69569176,,299.0,,1,1,0,1,0,2,160
flat,emaar digihomes,sector 62,2.15,14257.0,1508.0,Carpet area: 1508 (140.1 sq.m.),2,2,3,31.0,,Under Construction,B68616192,,,1508.0,0,0,0,0,0,0,101
flat,signature the roselia,sector 95,0.45,7908.0,569.0,Carpet area: 569 (52.86 sq.m.),2,2,2,2.0,East,New Property,L66086946,,,569.0,0,0,0,0,0,2,31
flat,ats triumph,sector 104,2.52,8000.0,3150.0,Super Built up area 3150(292.64 sq.m.)Built Up area: 2800 sq.ft. (260.13 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),4,4,3+,19.0,North-East,Undefined,O66305694,3150.0,2800.0,2400.0,0,0,1,1,0,2,156
house,independent,sector 43,2.25,7500.0,3000.0,Plot area 550(51.1 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.),11,11,3+,5.0,West,New Property,L69656870,,3000.0,,0,0,0,0,1,1,28
flat,emaar mgf emerald floors premier,sector 65,2.79,14126.0,1975.0,Carpet area: 1975 (183.48 sq.m.),4,4,3+,2.0,South-West,Undefined,H69099026,,,1975.0,1,0,0,1,0,1,174
flat,mrg world ultimus,sector 90,0.5,6983.0,716.0,Carpet area: 716 (66.52 sq.m.),2,2,2,1.0,North-East,Under Construction,K68195520,,,716.0,0,0,0,0,0,0,21
flat,smartworld 1dxp,sector 113,2.75,10589.0,2597.0,Carpet area: 2597 (241.27 sq.m.),4,4,3+,20.0,East,Under Construction,W68576550,,,2597.0,1,1,0,1,0,1,57
house,bptp visionnaire,sector 70a,6.0,22222.0,2700.0,Plot area 300(250.84 sq.m.),5,4,3,3.0,North-East,New Property,I69662056,,2700.0,,1,0,0,0,0,0,40
house,independent,sector 4,3.3,14667.0,2250.0,Plot area 250(209.03 sq.m.),3,3,2,1.0,North-East,Undefined,S70287950,,2250.0,,0,0,0,0,0,0,34
flat,green court,new,0.38,5507.0,690.0,Carpet area: 690 (64.1 sq.m.),2,2,1,7.0,,Under Construction,U61839206,,,690.0,0,0,0,0,0,0,35
house,independent,sector 50,5.0,232.0,215517.0,Plot area 2(1011.71 sq.m.),6,5,3+,2.0,,New Property,T68498396,,2.0,,1,1,0,1,1,2,0
flat,shree vardhman flora,sector 90,0.65,6789.0,957.0,Super Built up area 1350(125.42 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2,2,3,9.0,South-East,Undefined,R67799858,1350.0,1050.0,950.0,1,0,0,0,0,0,67
flat,chd avenue,sector 71,0.79,6594.0,1198.0,Super Built up area 1198(111.3 sq.m.),2,2,2,8.0,South-East,Undefined,X49323767,1198.0,,,0,0,0,0,1,0,0
flat,apex our homes,sector 37c,0.38,4108.0,925.0,Built Up area: 925 (85.94 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2,2,1,9.0,,Undefined,P70125476,,925.0,800.0,0,0,0,0,0,0,65
flat,signature global orchard avenue,sector 93,0.38,6387.0,595.0,Carpet area: 594.91 (55.27 sq.m.),2,2,2,7.0,North,Undefined,Z65692386,,,594.920753,0,0,0,0,0,0,16
flat,global hill view,sector 11,0.36,5150.0,699.0,Built Up area: 699 (64.94 sq.m.),2,2,0,15.0,,Undefined,Q69513906,,699.0,,0,0,0,0,0,0,0
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,1650.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,3,3,3.0,South-West,Undefined,O69343358,1650.0,1600.0,1350.0,1,0,0,1,0,2,49
flat,vatika gurgaon,sector 83,1.12,6455.0,1735.0,Super Built up area 1735(161.19 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,2,17.0,South,Undefined,G65294570,1735.0,1500.0,1400.0,0,0,0,0,0,2,111
flat,ramprastha skyz,sector 37d,1.2,6000.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,2,1,9.0,East,Under Construction,F48991065,2000.0,1900.0,1850.0,0,0,0,1,1,0,53
flat,paras dews,sector 106,1.14,6000.0,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1305 sq.ft. (121.24 sq.m.)Carpet area: 1173 sq.ft. (108.98 sq.m.),3,4,3,8.0,South,Undefined,T70064750,1900.0,1305.0,1173.0,1,0,0,1,0,0,49
house,independent,sector 25,9.9,29333.0,3375.0,Plot area 375(313.55 sq.m.),5,5,2,2.0,South-East,Undefined,Y68361814,,3375.0,,0,1,0,0,0,2,106
flat,avl 36 gurgaon,sector 36a,0.37,10539.0,351.0,Super Built up area 352(32.7 sq.m.),1,1,1,3.0,North,Undefined,Q66757326,352.0,,,0,0,0,0,0,2,88
house,international city by sobha phase 2,sector 109,5.65,10463.0,5400.0,Plot area 600(501.68 sq.m.),4,4,3+,2.0,North-East,New Property,B68531796,,5400.0,,0,0,0,1,1,2,44
house,independent,sector 4,0.65,11111.0,585.0,Plot area 65(54.35 sq.m.),4,2,2,,,Undefined,R65283270,,585.0,,0,0,0,0,0,0,0
flat,green court,sector 90,0.45,7188.0,626.0,Carpet area: 626 (58.16 sq.m.),2,2,1,2.0,,New Property,M68470638,,,626.0,0,0,0,0,0,2,42
flat,bestech park view city,sector 48,2.65,10323.0,2567.0,Super Built up area 2567(238.48 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4,4,3+,11.0,North-East,Undefined,Z69696264,2567.0,,1750.0,1,0,0,1,0,2,174
house,international city by sobha phase 2,sector 109,8.48,23556.0,3600.0,Plot area 400(334.45 sq.m.),4,6,3+,3.0,North-East,New Property,J70153062,,3600.0,,1,1,1,1,0,0,153
house,independent,sector 105,0.38,76000.0,50.0,Carpet area: 50 (4.65 sq.m.),2,2,2,1.0,,Undefined,H68066338,,,50.0,0,0,0,0,0,0,0
flat,bptp astaire gardens,sector 70a,0.97,6587.0,1473.0,Super Built up area 1480(137.5 sq.m.),3,3,3+,1.0,West,Undefined,R41492057,1480.0,,,0,0,0,0,1,0,149
flat,dlf new town heights,sector 90,1.95,7150.0,2727.0,Super Built up area 2727(253.35 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),4,4,3+,24.0,North-East,Undefined,T69867310,2727.0,,2200.0,0,0,1,1,0,0,174
flat,ats kocoon,sector 109,1.65,10645.0,1550.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3,19.0,East,Undefined,R69141828,1745.0,1650.0,1550.0,0,0,1,0,0,2,159
house,unitech uniworld resorts,sector 33,9.5,173992.0,546.0,Plot area 546(50.73 sq.m.),6,6,3+,3.0,North-East,Undefined,Z70123946,,546.0,,0,0,0,0,0,2,40
flat,vatika lifestyle homes,sector 83,1.25,6839.0,1828.0,Super Built up area 1827.5(169.78 sq.m.),3,2,1,6.0,South-West,Undefined,B69846404,1827.5,,,1,1,1,1,0,1,174
house,independent,sector 4,0.55,4074.0,1350.0,Plot area 1350(125.42 sq.m.),3,3,2,2.0,South,Undefined,L69937380,,1350.0,,0,0,0,0,1,0,7
flat,bptp terra,sector 37d,1.8,8215.0,2191.0,Super Built up area 2191(203.55 sq.m.),4,3,3,12.0,North,Undefined,H66081186,2191.0,,,1,0,0,0,0,2,144
flat,godrej oasis,sector 88a,1.45,8082.0,1794.0,Carpet area: 1794 (166.67 sq.m.),3,3,3,12.0,,Undefined,I69233150,,,1794.0,0,0,0,0,0,0,49
flat,aipl club residences,sector 70a,0.85,9139.0,930.0,Super Built up area 930(86.4 sq.m.),2,2,2,5.0,South-East,Undefined,J69964070,930.0,,,0,0,0,0,0,2,45
flat,sobha city,sector 108,2.33,14463.0,1611.0,Built Up area: 1711 (158.96 sq.m.)Carpet area: 1611 sq.ft. (149.67 sq.m.),3,3,3,17.0,North-East,Undefined,U69326196,,1711.0,1611.0,0,0,1,0,0,2,159
flat,sidhartha ncr one,sector 95,0.56,4106.0,1364.0,Built Up area: 1364 (126.72 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,2,10.0,,Undefined,M64213920,,1364.0,1200.0,0,0,0,0,0,0,0
flat,bestech park view residency,sector 2,1.55,8072.0,1920.0,Super Built up area 1920(178.37 sq.m.),3,4,3+,10.0,East,Undefined,J70072386,1920.0,,,0,0,0,1,0,0,100
flat,hcbs sports ville,sohna road,0.24,7407.0,324.0,Carpet area: 324 (30.1 sq.m.),1,1,2,1.0,North,New Property,D68607336,,,324.0,0,0,0,0,0,0,68
flat,ss the leaf,sector 85,1.2,12371.0,970.0,Super Built up area 1671(155.24 sq.m.)Built Up area: 1190 sq.ft. (110.55 sq.m.)Carpet area: 970 sq.ft. (90.12 sq.m.),2,2,2,4.0,East,Undefined,L69748098,1671.0,1190.0,970.0,0,0,1,1,0,0,81
flat,godrej oasis,sector 88a,1.45,8367.0,1733.0,Super Built up area 161Carpet area: 108.4 sq.m.,2,2,3+,9.0,,Undefined,I63299060,161.0,,108.4,1,0,0,0,0,1,85
flat,micasa sec 68,sohna road road,1.5,12244.0,1225.0,Carpet area: 1225 (113.81 sq.m.),2,2,3,11.0,,New Property,C68450894,,,1225.0,0,0,0,0,0,0,44
flat,signature the roselia,sector 95,0.41,7293.0,562.0,Built Up area: 670 (62.25 sq.m.)Carpet area: 569 sq.ft. (52.86 sq.m.),2,2,2,12.0,South,New Property,J70037020,,670.0,569.0,0,0,0,0,0,2,93
flat,ild grand,sector 37c,0.66,5038.0,1310.0,Built Up area: 1310 (121.7 sq.m.),2,2,3+,14.0,,Undefined,Y68069556,,1310.0,,0,0,0,0,0,0,60
flat,smart world gems,sector 89,0.88,7963.0,1105.0,Carpet area: 1105 (102.66 sq.m.),2,2,3,2.0,,Undefined,W68438620,,,1105.0,1,0,0,0,0,0,44
flat,paras quartier,gwal pahari,5.9,11028.0,5350.0,Built Up area: 5350 (497.03 sq.m.),4,4,3+,0.0,,Undefined,J69511694,,5350.0,,0,0,0,0,0,0,63
flat,godrej oasis,sector 88a,1.0,6896.0,1450.0,Carpet area: 1450 (134.71 sq.m.),2,2,3,7.0,,Undefined,U66115782,,,1450.0,1,0,0,0,0,0,72
flat,tulip violet,sector 69,1.8,8955.0,2010.0,Super Built up area 2010(186.74 sq.m.),4,4,2,9.0,South-West,Undefined,G69975672,2010.0,,,0,1,0,0,0,2,165
flat,dlf belvedere towers,sector 25,3.7,17619.0,2100.0,Carpet area: 2100 (195.1 sq.m.),4,4,3,18.0,North-West,Undefined,L69620694,,,2100.0,0,0,0,1,0,2,26
flat,antriksh heights,sector 84,0.79,4579.0,1725.0,Super Built up area 1725(160.26 sq.m.),3,3,3+,8.0,West,New Property,Z67825922,1725.0,,,0,0,0,0,0,0,24
flat,umang monsoon breeze,sector 78,1.05,5666.0,1853.0,Built Up area: 1853 (172.15 sq.m.)Carpet area: 1390 sq.ft. (129.14 sq.m.),3,3,3,6.0,North,Undefined,D67904324,,1853.0,1390.0,0,0,0,0,0,0,0
